NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
361,100,30,5.23,1,,,20
361,100,30,5.36,1,,,20
361,100,30,5.28,1,,,20
368,100,30,4.68,1,,,19
386,84,28,4.71,1,,,20
361,100,30,5.25,1,,,20
463,84,28,4.47,1,,,23
386,84,28,4.64,1,,,20
293,100,30,4.73,1,,,17
623,84,28,6.65,1,,,37
293,100,30,4.92,1,,,17
386,84,28,4.73,1,,,20
361,100,30,5.41,1,,,20
302,100,30,3.98,1,,,18
361,100,30,5.27,1,,,20
361,100,30,5.42,1,,,20
302,100,30,4.04,1,,,18
386,84,28,4.74,1,,,20
386,84,28,4.73,1,,,20
386,84,28,4.81,1,,,20
386,84,28,4.76,1,,,20
361,100,30,5.23,1,,,20
361,100,30,5.27,1,,,20
386,84,28,4.77,1,,,20
293,100,30,4.82,1,,,17
428,100,30,3.94,1,,,20
386,84,28,4.76,1,,,20
439,84,28,4.51,1,,,21
283,100,30,3.69,1,,,16
439,84,28,4.45,1,,,21
