NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
2054,143,42,14.64,1,,,114
1582,143,42,13.46,1,,,70
1566,127,40,16.1,1,,,41
2549,127,40,21.25,1,,,116
2896,143,42,21.13,1,,,169
2896,143,42,20.64,1,,,169
2215,143,42,13.54,1,,,130
1566,127,40,16.52,1,,,41
2025,143,42,14.8,1,,,121
1529,143,42,12.88,1,,,66
2896,143,42,20.71,1,,,169
1582,143,42,12.94,1,,,70
2215,143,42,14.02,1,,,130
1582,143,42,12.84,1,,,70
1566,127,40,15.95,1,,,41
2896,143,42,19.83,1,,,169
2896,143,42,20.54,1,,,169
2215,143,42,14.42,1,,,130
1722,143,42,15.68,1,,,68
2896,143,42,19.94,1,,,169
1566,127,40,16.22,1,,,41
2896,143,42,20.93,1,,,169
2215,143,42,14.52,1,,,130
2896,143,42,21.26,1,,,169
2289,143,42,14.38,1,,,144
2896,143,42,19.96,1,,,169
2025,143,42,14.75,1,,,121
1566,127,40,15.73,1,,,41
1566,127,40,16.84,1,,,41
1529,143,42,12.07,1,,,66
