NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
1479,120,38,12.63,1,,,78
2795,120,38,22.75,1,,,127
2795,120,38,21.87,1,,,127
1255,120,38,13.99,1,,,83
1243,120,38,15.85,1,,,70
1243,120,38,16.53,1,,,70
1086,120,38,10.33,1,,,62
1243,120,38,16.98,1,,,70
1243,120,38,18.02,1,,,70
1243,120,38,16.95,1,,,70
1286,120,38,10.91,1,,,72
1000,120,38,10.15,1,,,55
2795,120,38,22.42,1,,,127
1243,120,38,16.17,1,,,70
2107,120,38,20.26,1,,,164
1243,120,38,16.78,1,,,70
2795,120,38,21.71,1,,,127
2795,120,38,21.1,1,,,127
2107,120,38,20.19,1,,,164
1243,120,38,16.48,1,,,70
1255,120,38,13.98,1,,,83
1479,120,38,12.33,1,,,78
1286,120,38,11.21,1,,,72
1243,120,38,17.28,1,,,70
1139,120,38,10.86,1,,,54
2795,120,38,21.5,1,,,127
1770,120,38,13.64,1,,,122
1086,120,38,10.29,1,,,62
2300,136,40,26.73,1,,,138
1243,120,38,16.53,1,,,70
