NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
232,100,28,3.31,1,,,8
395,100,28,4.54,1,,,17
366,84,26,4.13,1,,,17
298,100,28,4.03,1,,,13
376,100,28,4.97,1,,,17
254,100,28,3.55,1,,,10
376,100,28,4.86,1,,,17
298,100,28,3.85,1,,,13
298,100,28,3.9,1,,,13
255,100,28,4.02,1,,,10
376,100,28,4.9,1,,,17
366,84,26,4.12,1,,,17
254,100,28,3.64,1,,,10
255,100,28,4.11,1,,,10
254,100,28,3.55,1,,,10
376,100,28,4.92,1,,,17
376,100,28,4.93,1,,,17
265,100,28,3.55,1,,,10
376,100,28,4.95,1,,,17
254,100,28,3.53,1,,,10
254,100,28,3.56,1,,,10
395,100,28,4.51,1,,,17
232,100,28,3.34,1,,,8
298,100,28,3.84,1,,,13
376,100,28,4.97,1,,,17
395,100,28,4.56,1,,,17
254,100,28,3.67,1,,,10
395,100,28,4.58,1,,,17
254,100,28,3.48,1,,,10
255,100,28,3.41,1,,,8
