NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
480,112,34,6.38,1,,,21
357,112,34,5.14,1,,,15
401,112,34,4.72,1,,,16
574,112,34,5.75,1,,,24
552,96,32,5.17,1,,,23
336,112,34,5.07,1,,,14
336,112,34,5.16,1,,,14
335,112,34,4.29,1,,,14
336,112,34,4.82,1,,,14
480,112,34,6.3,1,,,21
418,112,34,4.97,1,,,18
335,112,34,4.45,1,,,14
480,112,34,6.35,1,,,21
480,112,34,6.28,1,,,21
346,112,34,4.32,1,,,14
480,112,34,6.32,1,,,21
574,112,34,5.8,1,,,24
336,112,34,5.06,1,,,14
346,112,34,4.26,1,,,14
574,112,34,5.84,1,,,24
574,112,34,5.9,1,,,24
574,112,34,5.73,1,,,24
335,112,34,4.33,1,,,12
418,112,34,4.93,1,,,18
336,112,34,5.16,1,,,14
418,112,34,4.96,1,,,18
480,112,34,6.32,1,,,21
499,112,34,5.88,1,,,22
418,112,34,4.99,1,,,18
480,112,34,6.31,1,,,21
