NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
286,99,28,5.39,1,,,22
355,99,28,5.49,1,,,28
265,99,28,3.89,1,,,17
265,99,28,3.82,1,,,17
286,99,28,5.31,1,,,22
355,99,28,5.42,1,,,28
355,99,28,5.44,1,,,28
300,99,28,4.22,1,,,19
479,99,28,5.38,1,,,24
300,99,28,4.11,1,,,19
355,99,28,5.5,1,,,28
290,99,28,5.29,1,,,24
300,99,28,4.06,1,,,19
355,99,28,5.44,1,,,28
355,99,28,5.46,1,,,28
355,99,28,5.5,1,,,28
355,99,28,5.48,1,,,28
296,99,28,4.09,1,,,18
265,99,28,3.93,1,,,17
286,99,28,5.3,1,,,22
260,83,26,4.73,1,,,13
205,99,28,3.61,1,,,11
260,83,26,4.67,1,,,13
327,99,28,4.43,1,,,19
355,99,28,5.43,1,,,28
355,99,28,5.49,1,,,28
355,99,28,5.4,1,,,28
479,99,28,5.41,1,,,24
416,99,28,4.29,1,,,22
479,99,28,5.4,1,,,24
