NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
1465,133,42,18.03,1,,,71
1465,133,42,18.7,1,,,71
2087,133,42,18.55,1,,,88
1133,135,42,10.48,1,,,34
3009,133,42,17.14,1,,,146
1137,135,42,12.44,1,,,41
1452,133,42,12.63,1,,,62
1795,133,42,26.5,1,,,84
3009,133,42,18.45,1,,,146
3009,133,42,17.03,1,,,146
5785,135,42,57.39,1,,,402
1795,133,42,26.81,1,,,84
5785,135,42,57.82,1,,,402
1465,133,42,17.8,1,,,71
1737,133,42,16.48,1,,,93
3009,133,42,17.63,1,,,146
1378,133,42,12.68,1,,,64
1465,133,42,17.12,1,,,71
1795,133,42,25.53,1,,,84
1795,133,42,25.19,1,,,84
1378,133,42,13.01,1,,,64
1591,133,42,15.43,1,,,82
2715,133,42,15.51,1,,,152
1465,133,42,19.01,1,,,71
1465,133,42,18.79,1,,,71
6916,133,42,60.63,1,,,464
1465,133,42,18.01,1,,,71
932,135,42,11.88,1,,,32
1452,133,42,13.32,1,,,62
1465,133,42,17.79,1,,,71
