NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
2097,144,46,19.62,1,,,77
2487,144,46,28.16,1,,,121
1949,144,46,18.48,1,,,79
1506,144,46,16.09,1,,,59
1502,144,46,11.28,1,,,39
2487,144,46,26.78,1,,,121
1213,144,46,12.24,1,,,52
3105,144,46,19.16,1,,,123
1506,144,46,17.13,1,,,59
2487,144,46,27.86,1,,,121
1933,160,48,13.38,1,,,79
2306,144,46,17.19,1,,,106
2487,144,46,26.73,1,,,121
2160,160,48,19.63,1,,,78
1933,160,48,14.57,1,,,79
3105,144,46,18.96,1,,,123
1502,144,46,11.21,1,,,39
2097,144,46,19.9,1,,,77
1657,144,46,17.96,1,,,62
2487,144,46,29.19,1,,,121
3105,144,46,21.02,1,,,123
3105,144,46,18.89,1,,,123
2487,144,46,26.84,1,,,121
1949,144,46,17.54,1,,,79
3105,144,46,19.25,1,,,123
1949,144,46,17.19,1,,,79
1933,160,48,14.38,1,,,79
2487,144,46,29.13,1,,,121
1949,144,46,17.62,1,,,79
2160,160,48,19.94,1,,,78
