NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
415,104,30,5.37,1,,,18
406,104,30,4.71,1,,,17
334,104,30,4.38,1,,,14
406,104,30,4.63,1,,,17
415,104,30,5.41,1,,,18
415,104,30,5.23,1,,,18
297,104,30,4.12,1,,,12
334,104,30,4.17,1,,,14
297,104,30,3.98,1,,,12
277,104,30,3.48,1,,,11
406,104,30,4.64,1,,,17
277,104,30,3.66,1,,,11
320,104,30,4.55,1,,,13
406,104,30,4.57,1,,,17
406,104,30,4.79,1,,,17
320,104,30,4.61,1,,,13
415,104,30,5.32,1,,,18
297,104,30,4.1,1,,,12
276,104,30,3.73,1,,,10
415,104,30,5.29,1,,,18
277,104,30,3.78,1,,,11
415,104,30,5.41,1,,,18
415,104,30,5.28,1,,,18
415,104,30,5.36,1,,,18
277,104,30,3.68,1,,,11
297,104,30,3.98,1,,,12
395,88,28,4.22,1,,,17
277,104,30,3.82,1,,,11
415,104,30,5.32,1,,,18
415,104,30,5.36,1,,,18
