NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
876,125,40,9.43,1,,,42
1087,125,40,14.21,1,,,57
1104,125,40,9.97,1,,,65
748,125,40,7.31,1,,,31
1219,125,40,10.83,1,,,60
2765,125,40,20.4,1,,,251
2319,125,40,18.95,1,,,162
2319,125,40,20.21,1,,,162
1794,125,40,14.85,1,,,99
1384,125,40,12.89,1,,,84
876,125,40,9.42,1,,,42
1219,125,40,10.91,1,,,60
751,125,40,8.4,1,,,38
1087,125,40,13.94,1,,,57
1104,125,40,9.96,1,,,65
748,125,40,7.53,1,,,31
748,125,40,7.25,1,,,31
811,125,40,9.9,1,,,48
1219,125,40,11.02,1,,,60
1384,125,40,13.07,1,,,84
866,125,40,9.8,1,,,41
1090,125,40,12.23,1,,,58
1794,125,40,14.64,1,,,99
1219,125,40,10.62,1,,,60
1120,125,40,11.99,1,,,50
1162,125,40,11.31,1,,,59
1164,125,40,11.87,1,,,73
2062,125,40,18.21,1,,,159
1164,125,40,12.01,1,,,73
1087,125,40,14.46,1,,,57
