NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
1168,133,42,8.95,1,,,33
1187,133,42,14.47,1,,,49
844,151,44,9.24,1,,,33
927,151,44,10.7,1,,,34
1187,133,42,14.87,1,,,49
1187,133,42,15.15,1,,,49
927,151,44,11.16,1,,,34
916,151,44,8.37,1,,,34
2269,133,42,15.63,1,,,100
845,151,44,11.06,1,,,34
916,151,44,8.52,1,,,34
927,151,44,10.73,1,,,34
1187,133,42,14.71,1,,,49
1168,133,42,9.09,1,,,33
1051,151,44,11.16,1,,,41
948,151,44,7.96,1,,,37
1187,133,42,14.93,1,,,49
927,151,44,10.82,1,,,34
1187,133,42,14.86,1,,,49
960,133,42,9.71,1,,,36
1168,133,42,9.17,1,,,33
2240,133,42,14.79,1,,,106
1491,133,42,15.07,1,,,73
841,151,44,9.92,1,,,31
2269,133,42,15.99,1,,,100
1491,133,42,16.21,1,,,73
845,151,44,10.87,1,,,34
1187,133,42,16.0,1,,,49
1187,133,42,15.43,1,,,49
927,151,44,11.02,1,,,34
