NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
279,92,26,4.44,1,,,17
279,92,26,4.45,1,,,17
358,76,24,4.01,1,,,21
297,92,26,4.1,1,,,17
233,92,26,3.73,1,,,13
226,92,26,3.49,1,,,13
224,92,26,4.34,1,,,13
224,92,26,4.32,1,,,13
307,76,24,4.33,1,,,19
337,92,26,3.73,1,,,18
223,92,26,3.37,1,,,13
307,76,24,4.54,1,,,19
287,92,26,4.12,1,,,17
307,76,24,4.36,1,,,19
279,92,26,4.57,1,,,17
307,76,24,4.28,1,,,19
279,92,26,4.62,1,,,17
243,76,24,3.67,1,,,15
244,92,26,3.78,1,,,12
233,92,26,3.73,1,,,13
210,92,26,4.37,1,,,12
307,76,24,4.4,1,,,19
307,76,24,4.37,1,,,19
224,92,26,4.32,1,,,13
279,92,26,4.56,1,,,17
223,92,26,3.45,1,,,13
226,92,26,3.5,1,,,13
342,76,24,3.75,1,,,19
279,92,26,4.55,1,,,17
226,92,26,3.49,1,,,13
