NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
4564,141,44,45.16,1,,,601
3158,141,44,32.05,1,,,329
1559,141,44,17.06,1,,,75
1479,141,44,17.97,1,,,92
4564,141,44,45.02,1,,,601
1461,141,44,13.94,1,,,53
1888,141,44,19.72,1,,,103
4564,141,44,44.76,1,,,601
4564,141,44,47.19,1,,,601
1606,141,44,18.2,1,,,110
1820,141,44,17.22,1,,,119
1601,141,44,21.53,1,,,105
1601,141,44,22.64,1,,,105
2297,141,44,24.02,1,,,193
1479,141,44,18.24,1,,,92
1559,141,44,17.51,1,,,75
3158,141,44,31.69,1,,,329
1460,141,44,13.21,1,,,99
1479,141,44,18.41,1,,,92
1606,141,44,18.27,1,,,110
1559,141,44,17.53,1,,,75
1500,157,46,13.08,1,,,101
1601,141,44,20.69,1,,,105
1601,141,44,21.07,1,,,105
1591,157,46,14.15,1,,,124
2296,141,44,25.0,1,,,273
1461,141,44,14.56,1,,,53
1681,141,44,19.12,1,,,116
1601,141,44,20.91,1,,,105
1601,141,44,21.3,1,,,105
