NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
939,144,44,8.46,1,,,47
967,144,44,9.99,1,,,51
1040,144,44,11.67,1,,,48
2466,128,42,21.05,1,,,211
1296,144,44,13.56,1,,,80
1056,144,44,12.02,1,,,62
2786,144,44,20.41,1,,,225
828,144,44,7.24,1,,,39
967,144,44,10.4,1,,,51
921,144,44,11.64,1,,,52
1012,144,44,9.09,1,,,55
6557,144,44,24.9,1,,,302
967,144,44,10.44,1,,,51
1296,144,44,13.47,1,,,80
6557,144,44,23.59,1,,,302
1296,144,44,13.69,1,,,80
967,144,44,10.35,1,,,51
2466,128,42,21.01,1,,,211
1296,144,44,13.38,1,,,80
2466,128,42,21.63,1,,,211
921,144,44,11.64,1,,,52
940,144,44,8.6,1,,,51
967,144,44,10.39,1,,,51
921,144,44,11.86,1,,,52
967,144,44,10.37,1,,,51
982,144,44,11.26,1,,,57
1296,144,44,14.16,1,,,80
1296,144,44,13.83,1,,,80
1296,144,44,14.14,1,,,80
921,144,44,11.66,1,,,52
