NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
415,83,26,4.48,1,,,22
263,99,28,5.32,1,,,20
332,99,28,5.25,1,,,26
306,99,28,4.16,1,,,22
332,99,28,5.29,1,,,26
440,99,28,4.34,1,,,23
356,99,28,4.75,1,,,21
263,99,28,5.17,1,,,20
360,83,26,4.63,1,,,30
306,99,28,4.32,1,,,22
508,83,26,5.56,1,,,26
263,99,28,5.29,1,,,20
306,99,28,4.12,1,,,22
332,99,28,5.22,1,,,26
508,83,26,5.65,1,,,26
356,99,28,4.82,1,,,21
300,99,28,3.97,1,,,19
444,83,26,4.82,1,,,25
348,99,28,4.43,1,,,20
508,83,26,5.85,1,,,26
348,99,28,4.46,1,,,20
508,83,26,5.84,1,,,26
444,83,26,4.86,1,,,25
348,99,28,4.36,1,,,20
332,99,28,5.29,1,,,26
306,99,28,4.14,1,,,22
508,83,26,5.67,1,,,26
444,83,26,4.72,1,,,25
318,99,28,4.42,1,,,15
343,99,28,5.58,1,,,25
