NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
5336,152,48,30.32,0,,,432
2274,151,48,21.95,1,,,172
3608,167,50,30.36,0,,,360
2274,151,48,22.26,1,,,172
1790,167,50,15.76,1,,,122
2144,151,48,16.72,1,,,109
1559,167,50,11.29,1,,,61
1429,167,50,17.23,1,,,75
1434,167,50,15.86,1,,,77
1153,167,50,9.29,1,,,53
1412,167,50,11.29,1,,,68
2009,167,50,14.66,1,,,121
3356,167,50,30.27,0,,,382
1429,167,50,16.99,1,,,75
3204,167,50,30.32,0,,,358
2274,151,48,22.29,1,,,172
5221,153,48,30.33,0,,,426
2274,151,48,22.3,1,,,172
5336,151,48,30.33,0,,,432
1999,167,50,14.79,1,,,142
3930,167,50,30.36,0,,,391
1429,167,50,16.51,1,,,75
2552,167,50,17.81,1,,,216
2274,151,48,22.04,1,,,172
5373,150,48,30.35,0,,,437
3798,155,48,30.26,0,,,378
2012,167,50,19.86,1,,,128
2189,167,50,15.18,1,,,129
3930,167,50,30.36,0,,,391
2274,151,48,22.57,1,,,172
