NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
2947,149,46,28.66,1,,,149
2851,149,46,23.64,1,,,140
1896,149,46,17.0,1,,,46
2652,149,46,22.99,1,,,125
1896,149,46,18.03,1,,,46
2652,149,46,22.85,1,,,125
2589,149,46,27.99,1,,,126
2546,149,46,19.6,1,,,106
2546,149,46,18.88,1,,,106
2546,149,46,19.96,1,,,106
2747,151,46,30.35,0,,,117
3364,149,46,25.94,1,,,185
2817,151,46,30.28,0,,,119
1896,149,46,18.39,1,,,46
1896,149,46,16.91,1,,,46
2779,153,46,30.36,0,,,119
2546,149,46,20.19,1,,,106
2455,149,46,20.91,1,,,99
2076,167,48,30.33,0,,,92
3785,149,46,28.53,1,,,219
2092,167,48,30.33,0,,,93
2589,149,46,27.48,1,,,126
2849,151,46,30.38,0,,,120
2727,149,46,22.47,1,,,103
2405,167,48,30.31,0,,,122
2851,149,46,24.12,1,,,140
2779,151,46,30.34,0,,,118
2779,151,46,30.32,0,,,118
3364,149,46,25.5,1,,,185
2779,151,46,30.36,0,,,118
