NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
4621,159,46,30.35,0,,,266
1914,141,44,14.17,1,,,90
1773,159,46,20.47,1,,,82
1343,159,46,11.05,1,,,50
1773,159,46,20.52,1,,,82
1653,159,46,17.87,1,,,65
1582,159,46,15.05,1,,,64
1653,159,46,16.45,1,,,65
1754,159,46,14.82,1,,,74
1698,159,46,15.27,1,,,70
1773,159,46,19.91,1,,,82
1773,159,46,19.46,1,,,82
1773,159,46,20.72,1,,,82
1615,159,46,15.6,1,,,63
1754,159,46,15.03,1,,,74
1773,159,46,19.11,1,,,82
2161,141,44,17.66,1,,,99
1773,159,46,19.57,1,,,82
1281,141,44,10.29,1,,,36
1653,159,46,16.25,1,,,65
1748,141,44,16.9,1,,,74
1914,141,44,13.14,1,,,90
1281,141,44,9.68,1,,,36
1754,159,46,15.2,1,,,74
1281,141,44,9.99,1,,,36
1773,159,46,19.9,1,,,82
1773,159,46,20.47,1,,,82
2161,141,44,16.62,1,,,99
4375,157,46,30.33,0,,,254
1773,159,46,19.64,1,,,82
