NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
939,144,44,8.66,1,,,47
967,144,44,10.46,1,,,51
1040,144,44,11.9,1,,,48
2466,128,42,21.22,1,,,211
1296,144,44,13.77,1,,,80
1056,144,44,11.16,1,,,62
2786,144,44,21.18,1,,,225
828,144,44,7.25,1,,,39
967,144,44,10.24,1,,,51
921,144,44,11.58,1,,,52
1012,144,44,9.41,1,,,55
6557,144,44,24.92,1,,,302
967,144,44,10.44,1,,,51
1296,144,44,12.74,1,,,80
6557,144,44,23.98,1,,,302
1296,144,44,13.51,1,,,80
967,144,44,9.97,1,,,51
2466,128,42,21.06,1,,,211
1296,144,44,12.51,1,,,80
2466,128,42,22.07,1,,,211
921,144,44,11.36,1,,,52
940,144,44,8.7,1,,,51
967,144,44,10.31,1,,,51
921,144,44,11.52,1,,,52
967,144,44,10.39,1,,,51
982,144,44,11.57,1,,,57
1296,144,44,13.75,1,,,80
1296,144,44,13.59,1,,,80
1296,144,44,12.78,1,,,80
921,144,44,11.22,1,,,52
