NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
1731,136,42,17.64,1,,,71
1432,136,42,16.35,1,,,64
2713,136,42,20.17,1,,,173
1376,136,42,16.82,1,,,55
1251,136,42,16.26,1,,,55
1259,136,42,10.08,1,,,36
873,136,42,9.63,1,,,38
896,136,42,9.56,1,,,40
1432,136,42,17.42,1,,,64
1252,136,42,13.94,1,,,50
1251,136,42,17.02,1,,,55
1731,136,42,17.97,1,,,71
1909,136,42,15.97,1,,,96
1251,136,42,16.5,1,,,55
1432,136,42,17.23,1,,,64
1376,136,42,16.26,1,,,55
1259,136,42,10.19,1,,,36
896,136,42,9.35,1,,,40
1376,136,42,16.31,1,,,55
1663,136,42,17.04,1,,,70
1251,136,42,15.99,1,,,55
1432,136,42,16.26,1,,,64
1376,136,42,17.07,1,,,55
1432,136,42,16.98,1,,,64
1432,136,42,16.38,1,,,64
1231,136,42,10.79,1,,,77
1252,136,42,13.83,1,,,50
1168,136,42,12.88,1,,,49
1731,136,42,17.32,1,,,71
1252,136,42,13.53,1,,,50
