NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
558,107,30,5.92,1,,,28
558,107,30,6.01,1,,,28
666,91,28,7.79,1,,,41
553,107,30,8.01,1,,,39
558,107,30,5.95,1,,,28
553,107,30,8.13,1,,,39
486,107,30,8.31,1,,,38
669,107,30,7.52,1,,,40
553,107,30,7.86,1,,,39
629,107,30,7.45,1,,,37
462,107,30,5.12,1,,,21
669,107,30,7.57,1,,,40
626,91,28,6.15,1,,,36
553,107,30,8.22,1,,,39
491,107,30,8.04,1,,,31
558,107,30,5.87,1,,,28
553,107,30,7.97,1,,,39
306,91,28,5.34,1,,,15
629,107,30,7.35,1,,,37
553,107,30,8.07,1,,,39
669,107,30,7.59,1,,,40
558,107,30,6.05,1,,,28
626,91,28,5.75,1,,,36
553,107,30,7.95,1,,,39
491,107,30,8.11,1,,,31
629,107,30,7.4,1,,,37
553,107,30,7.91,1,,,39
666,91,28,7.76,1,,,41
491,107,30,8.17,1,,,31
629,107,30,7.41,1,,,37
