NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
9887,154,48,86.86,1,,,1131
2258,154,48,27.43,1,,,189
2569,170,50,18.48,1,,,235
2258,154,48,27.82,1,,,189
2258,154,48,28.02,1,,,189
1540,170,50,17.53,1,,,83
1730,170,50,15.53,1,,,120
1452,170,50,14.36,1,,,84
2258,154,48,29.14,1,,,189
2258,154,48,27.54,1,,,189
2258,154,48,27.2,1,,,189
2258,154,48,26.47,1,,,189
6243,154,48,42.85,1,,,578
2258,154,48,26.88,1,,,189
2270,170,50,18.34,1,,,136
7648,154,48,38.79,1,,,529
2392,170,50,19.64,1,,,213
2258,154,48,26.13,1,,,189
2258,154,48,29.53,1,,,189
2326,170,50,24.73,1,,,156
2258,154,48,27.19,1,,,189
7648,154,48,37.77,1,,,529
2258,154,48,26.47,1,,,189
1713,170,50,12.4,1,,,82
7648,154,48,38.29,1,,,529
2258,154,48,26.03,1,,,189
9887,154,48,87.25,1,,,1131
1761,154,48,17.03,1,,,82
7648,154,48,38.6,1,,,529
1834,170,50,15.42,1,,,123
