NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
1464,147,44,12.86,1,,,111
1666,147,44,12.52,1,,,105
6233,131,42,31.21,1,,,568
4536,131,42,48.74,1,,,612
1478,147,44,13.33,1,,,115
6233,131,42,29.49,1,,,568
6233,131,42,29.96,1,,,568
2046,131,42,21.07,1,,,150
1718,147,44,12.12,1,,,109
1208,147,44,15.11,1,,,69
2247,131,42,27.94,1,,,273
6233,131,42,30.12,1,,,568
2046,131,42,21.53,1,,,150
1718,147,44,13.49,1,,,109
1208,147,44,15.56,1,,,69
2247,131,42,26.79,1,,,273
2046,131,42,22.02,1,,,150
1393,147,44,13.86,1,,,113
2046,131,42,20.41,1,,,150
1393,147,44,13.38,1,,,113
1646,131,42,14.14,1,,,88
1208,147,44,14.8,1,,,69
4536,131,42,47.73,1,,,612
4899,131,42,51.2,1,,,669
1009,147,44,9.46,1,,,57
1666,147,44,13.33,1,,,105
4536,131,42,48.81,1,,,612
2046,131,42,21.46,1,,,150
4172,131,42,41.98,1,,,550
2046,131,42,21.57,1,,,150
