NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
552,107,32,5.76,1,,,35
548,107,32,5.43,1,,,33
399,107,32,6.78,1,,,27
334,107,32,4.38,1,,,19
399,107,32,6.82,1,,,27
543,91,30,5.47,1,,,30
696,107,32,7.3,1,,,33
696,107,32,7.53,1,,,33
543,91,30,5.57,1,,,30
399,107,32,6.8,1,,,27
543,91,30,5.7,1,,,30
546,107,32,5.26,1,,,28
501,91,30,5.24,1,,,26
440,107,32,5.51,1,,,25
399,107,32,6.81,1,,,27
403,107,32,5.38,1,,,23
403,107,32,5.45,1,,,23
543,91,30,5.52,1,,,30
328,107,32,5.92,1,,,19
399,107,32,6.79,1,,,27
462,107,32,5.94,1,,,27
399,107,32,6.75,1,,,27
334,107,32,4.34,1,,,19
533,107,32,4.85,1,,,27
696,107,32,7.4,1,,,33
696,107,32,7.48,1,,,33
399,107,32,6.86,1,,,27
696,107,32,7.47,1,,,33
501,91,30,5.08,1,,,26
696,107,32,7.67,1,,,33
