NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
340,111,32,4.6,1,,,15
414,111,32,5.0,1,,,19
655,111,32,6.58,1,,,28
334,111,32,5.23,1,,,14
470,111,32,6.22,1,,,22
470,111,32,6.12,1,,,22
655,111,32,6.48,1,,,28
323,111,32,4.29,1,,,12
331,111,32,4.39,1,,,14
414,111,32,4.94,1,,,19
655,111,32,6.6,1,,,28
381,111,32,5.68,1,,,17
321,111,32,4.24,1,,,12
470,111,32,6.26,1,,,22
655,111,32,6.59,1,,,28
331,111,32,4.07,1,,,14
355,111,32,5.18,1,,,15
334,111,32,5.35,1,,,14
470,111,32,6.29,1,,,22
470,111,32,6.16,1,,,22
323,111,32,4.29,1,,,12
470,111,32,6.24,1,,,22
381,111,32,5.57,1,,,17
470,111,32,6.17,1,,,22
339,111,32,4.21,1,,,14
331,111,32,4.35,1,,,14
655,111,32,6.45,1,,,28
381,111,32,5.63,1,,,17
470,111,32,6.1,1,,,22
340,111,32,4.61,1,,,15
