NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
2613,152,46,27.86,1,,,71
2613,152,46,28.72,1,,,71
1918,170,48,30.33,0,,,100
3791,154,46,30.35,0,,,180
2353,133,40,30.31,0,,,132
3244,154,46,30.34,0,,,177
3609,154,46,27.01,1,,,207
3294,154,46,30.36,0,,,179
2239,154,46,22.36,1,,,125
4148,154,46,30.33,0,,,192
2464,170,48,30.35,0,,,135
2385,167,48,30.34,0,,,133
3832,154,46,30.35,0,,,142
2613,152,46,27.98,1,,,71
2613,152,46,27.63,1,,,71
2613,152,46,27.22,1,,,71
1918,170,48,30.32,0,,,100
5424,154,46,30.36,0,,,257
3053,152,46,26.64,1,,,148
3791,168,48,30.33,0,,,180
3294,154,46,30.31,0,,,179
2385,170,48,30.34,0,,,133
3643,154,46,30.35,0,,,176
2464,170,48,30.36,0,,,135
3794,154,46,30.32,0,,,141
2464,160,46,30.34,0,,,135
2432,158,46,30.32,0,,,134
3384,154,46,28.73,1,,,180
2432,161,46,30.35,0,,,134
2464,167,48,30.36,0,,,135
