NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
1235,113,36,10.1,1,,,34
2306,129,38,19.01,1,,,132
1213,129,38,14.81,1,,,55
1235,113,36,10.08,1,,,34
1042,113,36,11.47,1,,,55
1235,113,36,9.55,1,,,34
2207,129,38,20.25,1,,,125
1235,113,36,10.22,1,,,34
740,113,36,7.92,1,,,39
1235,113,36,10.14,1,,,34
1235,113,36,10.27,1,,,34
1042,113,36,11.08,1,,,55
1042,113,36,11.57,1,,,55
1039,113,36,12.37,1,,,43
1235,113,36,10.29,1,,,34
915,113,36,8.83,1,,,47
915,113,36,9.08,1,,,47
998,113,36,9.79,1,,,46
2207,129,38,20.03,1,,,125
1042,113,36,11.2,1,,,55
1198,113,36,9.99,1,,,65
617,113,36,8.54,1,,,26
915,113,36,9.08,1,,,47
1235,113,36,10.41,1,,,34
1303,129,38,15.72,1,,,70
998,113,36,9.73,1,,,46
1039,113,36,12.34,1,,,43
2207,129,38,19.98,1,,,125
1022,113,36,10.03,1,,,47
1039,113,36,12.64,1,,,43
