NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
2676,134,42,17.59,1,,,179
2026,134,42,29.9,1,,,182
2026,134,42,29.54,1,,,182
1943,150,44,20.15,1,,,141
2676,134,42,19.68,1,,,179
1882,150,44,13.56,1,,,127
3031,152,44,30.33,0,,,342
1943,150,44,20.57,1,,,141
1880,150,44,16.12,1,,,114
1573,150,44,13.93,1,,,113
2958,145,42,30.35,0,,,326
2676,134,42,18.9,1,,,179
2026,134,42,29.73,1,,,182
2676,134,42,17.75,1,,,179
2676,134,42,18.6,1,,,179
2026,134,42,29.39,1,,,182
1862,126,40,30.33,0,,,165
2026,134,42,29.75,1,,,182
2676,134,42,19.13,1,,,179
1945,134,42,30.36,0,,,173
,,,,,,,
2026,134,42,29.79,1,,,182
2949,142,42,30.37,0,,,323
2026,134,42,29.54,1,,,182
2549,148,44,30.38,0,,,277
2676,134,42,20.17,1,,,179
1259,134,42,14.48,1,,,65
1488,150,44,15.24,1,,,110
1880,150,44,14.98,1,,,114
1880,150,44,17.43,1,,,114
