NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
382,96,28,4.63,1,,,19
417,96,28,3.83,1,,,21
267,96,28,4.57,1,,,16
333,96,28,4.9,1,,,19
311,96,28,4.19,1,,,17
431,80,26,4.13,1,,,22
311,96,28,4.26,1,,,17
267,96,28,4.66,1,,,16
382,96,28,4.73,1,,,19
311,96,28,4.14,1,,,17
333,96,28,4.9,1,,,19
440,80,26,4.44,1,,,23
226,96,28,3.77,1,,,13
333,96,28,4.9,1,,,19
382,96,28,4.65,1,,,19
226,96,28,3.64,1,,,13
382,96,28,4.7,1,,,19
333,96,28,4.88,1,,,19
333,96,28,4.88,1,,,19
266,96,28,4.77,1,,,15
382,96,28,4.79,1,,,19
233,96,28,3.79,1,,,13
333,96,28,4.85,1,,,19
333,96,28,4.9,1,,,19
226,96,28,3.72,1,,,13
333,96,28,5.12,1,,,19
333,96,28,4.84,1,,,19
266,96,28,4.76,1,,,15
280,96,28,4.12,1,,,16
333,96,28,4.89,1,,,19
