NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
355,99,28,5.43,1,,,28
355,99,28,5.31,1,,,28
205,99,28,3.55,1,,,11
431,99,28,4.21,1,,,22
355,99,28,5.39,1,,,28
286,99,28,5.3,1,,,22
290,99,28,5.36,1,,,24
355,99,28,5.46,1,,,28
335,99,28,4.65,1,,,20
479,99,28,5.46,1,,,24
470,83,26,4.8,1,,,26
355,99,28,5.3,1,,,28
470,83,26,4.93,1,,,26
271,99,28,4.07,1,,,20
470,83,26,4.82,1,,,26
470,83,26,4.86,1,,,26
290,99,28,5.49,1,,,24
479,99,28,5.51,1,,,24
205,99,28,3.48,1,,,11
470,83,26,4.91,1,,,26
295,99,28,4.31,1,,,14
271,99,28,4.05,1,,,20
290,99,28,5.53,1,,,24
286,99,28,5.34,1,,,22
289,99,28,5.13,1,,,21
405,99,28,4.15,1,,,21
335,99,28,4.67,1,,,20
335,99,28,4.72,1,,,20
479,99,28,5.47,1,,,24
479,99,28,5.35,1,,,24
