NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
398,103,30,6.03,1,,,30
377,103,30,5.76,1,,,26
456,103,30,6.1,1,,,33
377,103,30,5.72,1,,,26
539,103,30,5.66,1,,,25
291,103,30,4.19,1,,,20
326,103,30,4.41,1,,,19
225,103,30,3.7,1,,,12
525,87,28,5.13,1,,,27
291,103,30,4.02,1,,,20
291,103,30,4.01,1,,,20
539,103,30,5.63,1,,,25
362,103,30,4.43,1,,,20
539,103,30,5.71,1,,,25
539,103,30,5.78,1,,,25
377,103,30,5.77,1,,,26
287,103,30,4.19,1,,,18
398,103,30,6.13,1,,,30
539,103,30,5.64,1,,,25
539,103,30,5.66,1,,,25
302,103,30,4.48,1,,,22
525,87,28,5.2,1,,,27
398,103,30,6.03,1,,,30
466,103,30,4.65,1,,,23
377,103,30,5.62,1,,,26
398,103,30,5.96,1,,,30
398,103,30,5.99,1,,,30
377,103,30,5.75,1,,,26
302,103,30,4.58,1,,,22
539,103,30,5.71,1,,,25
