NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
553,107,30,8.03,1,,,39
543,107,30,5.18,1,,,31
626,91,28,5.85,1,,,36
558,107,30,5.82,1,,,28
558,107,30,5.98,1,,,28
553,107,30,7.83,1,,,39
543,107,30,5.19,1,,,31
629,107,30,7.38,1,,,37
629,107,30,7.31,1,,,37
543,107,30,5.18,1,,,31
599,107,30,6.22,1,,,37
553,107,30,7.98,1,,,39
524,91,28,5.81,1,,,26
553,107,30,7.81,1,,,39
553,107,30,7.94,1,,,39
543,107,30,5.3,1,,,31
553,107,30,7.68,1,,,39
629,107,30,7.34,1,,,37
553,107,30,8.22,1,,,39
558,107,30,5.92,1,,,28
558,107,30,5.98,1,,,28
553,107,30,7.95,1,,,39
626,91,28,5.77,1,,,36
558,107,30,6.16,1,,,28
558,107,30,5.98,1,,,28
553,107,30,7.95,1,,,39
558,107,30,5.93,1,,,28
629,107,30,7.28,1,,,37
558,107,30,5.93,1,,,28
462,107,30,5.19,1,,,21
