NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
3097,132,40,30.37,0,,,124
2004,133,42,25.53,1,,,95
1795,133,42,17.18,1,,,55
1992,133,42,21.45,1,,,89
2371,149,44,30.33,0,,,88
2004,133,42,26.47,1,,,95
1511,133,42,14.71,1,,,64
1992,133,42,20.9,1,,,89
2174,133,42,23.3,1,,,92
2004,133,42,25.77,1,,,95
2004,133,42,26.85,1,,,95
2152,133,42,21.33,1,,,97
2371,148,44,30.33,0,,,88
2004,133,42,26.03,1,,,95
1962,133,42,19.77,1,,,70
1992,133,42,21.33,1,,,89
1471,133,42,14.2,1,,,72
2004,133,42,25.79,1,,,95
2004,133,42,26.44,1,,,95
2034,133,42,20.58,1,,,95
1685,131,42,18.13,1,,,46
1856,133,42,23.69,1,,,82
1795,133,42,18.32,1,,,55
1988,133,42,19.7,1,,,85
1856,133,42,20.85,1,,,82
1992,133,42,21.26,1,,,89
1421,133,42,12.44,1,,,66
1685,131,42,18.05,1,,,46
2004,133,42,25.94,1,,,95
2371,148,44,30.34,0,,,88
