NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
558,107,30,5.91,1,,,28
669,107,30,7.6,1,,,40
553,107,30,7.97,1,,,39
558,107,30,5.79,1,,,28
558,107,30,6.08,1,,,28
491,107,30,8.06,1,,,31
514,107,30,8.2,1,,,32
553,107,30,8.04,1,,,39
553,107,30,8.03,1,,,39
514,107,30,8.15,1,,,32
558,107,30,5.97,1,,,28
632,91,28,7.52,1,,,41
558,107,30,6.04,1,,,28
491,107,30,8.12,1,,,31
553,107,30,7.95,1,,,39
669,107,30,7.44,1,,,40
629,107,30,7.62,1,,,37
524,91,28,5.73,1,,,26
491,107,30,8.34,1,,,31
626,91,28,5.88,1,,,36
669,107,30,7.46,1,,,40
553,107,30,7.9,1,,,39
629,107,30,7.48,1,,,37
629,107,30,7.28,1,,,37
553,107,30,7.98,1,,,39
491,107,30,7.96,1,,,31
626,91,28,5.86,1,,,36
544,107,30,5.3,1,,,28
629,107,30,7.36,1,,,37
553,107,30,8.04,1,,,39
