NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
2326,141,44,21.1,1,,,102
1560,159,46,15.15,1,,,73
1550,141,44,18.66,1,,,132
1825,157,46,15.07,1,,,105
1825,157,46,15.34,1,,,105
2326,141,44,22.65,1,,,102
1888,157,46,15.27,1,,,140
2007,143,42,30.35,0,,,290
2326,141,44,21.93,1,,,102
1351,141,44,14.7,1,,,65
2326,141,44,22.31,1,,,102
1632,157,46,15.68,1,,,130
3001,147,42,30.36,0,,,346
2326,141,44,21.92,1,,,102
1328,157,46,14.09,1,,,83
2364,149,42,30.35,0,,,255
1855,157,46,17.34,1,,,151
1855,157,46,17.06,1,,,151
1550,141,44,18.15,1,,,132
3189,157,46,30.34,0,,,364
2326,141,44,22.02,1,,,102
1855,157,46,17.56,1,,,151
2278,157,46,30.38,0,,,251
3054,158,46,30.37,0,,,346
1695,157,46,19.18,1,,,115
2326,141,44,22.71,1,,,102
2326,141,44,22.64,1,,,102
1550,141,44,18.97,1,,,132
1825,157,46,15.52,1,,,105
2326,141,44,22.4,1,,,102
