NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
1873,130,38,11.73,1,,,142
2061,130,38,17.03,1,,,133
1861,130,38,12.47,1,,,95
2131,130,38,14.79,1,,,134
1754,114,36,13.34,1,,,117
2131,130,38,13.61,1,,,134
2061,130,38,16.61,1,,,133
5197,108,32,30.27,0,,,289
1812,130,38,15.54,1,,,119
5231,118,36,30.35,0,,,290
2529,130,38,14.76,1,,,87
2209,130,38,14.5,1,,,140
1389,114,36,12.1,1,,,75
2061,130,38,16.76,1,,,133
1539,130,38,9.22,1,,,119
4893,131,38,30.34,0,,,275
5099,129,38,30.35,0,,,286
3928,114,36,18.13,1,,,107
3928,114,36,18.51,1,,,107
3928,114,36,18.26,1,,,107
2061,130,38,17.7,1,,,133
2061,130,38,17.26,1,,,133
3928,114,36,17.73,1,,,107
1873,130,38,12.0,1,,,142
2209,130,38,14.85,1,,,140
1539,130,38,9.16,1,,,119
1389,114,36,12.07,1,,,75
2209,130,38,14.91,1,,,140
1873,130,38,12.4,1,,,142
5464,108,32,30.33,0,,,302
