NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
590,88,28,5.35,1,,,33
590,88,28,5.48,1,,,33
483,104,30,5.02,1,,,27
457,104,30,5.27,1,,,23
440,104,30,6.95,1,,,26
575,104,30,6.3,1,,,32
588,88,28,6.26,1,,,34
544,104,30,7.15,1,,,35
512,104,30,4.7,1,,,27
544,104,30,6.92,1,,,35
590,88,28,5.48,1,,,33
590,88,28,5.38,1,,,33
505,104,30,4.94,1,,,25
544,104,30,6.96,1,,,35
588,88,28,6.18,1,,,34
549,88,28,4.86,1,,,29
440,104,30,6.76,1,,,26
590,88,28,5.38,1,,,33
618,104,30,6.46,1,,,35
480,88,28,5.24,1,,,23
618,104,30,6.68,1,,,35
544,104,30,6.87,1,,,35
544,104,30,6.94,1,,,35
618,104,30,6.47,1,,,35
483,104,30,5.0,1,,,27
440,104,30,6.86,1,,,26
391,88,28,5.1,1,,,22
544,104,30,6.9,1,,,35
440,104,30,6.84,1,,,26
587,88,28,6.43,1,,,34
