NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
236,96,28,3.85,1,,,14
334,96,28,5.12,1,,,20
243,96,28,3.9,1,,,14
551,96,28,5.85,1,,,23
428,80,26,4.67,1,,,26
334,96,28,5.21,1,,,20
236,96,28,3.86,1,,,14
334,96,28,5.13,1,,,20
334,96,28,5.17,1,,,20
551,96,28,5.64,1,,,23
334,96,28,5.21,1,,,20
279,96,28,5.24,1,,,16
238,96,28,3.67,1,,,16
428,80,26,4.65,1,,,26
428,80,26,4.69,1,,,26
315,96,28,4.2,1,,,19
279,96,28,5.2,1,,,16
342,96,28,4.18,1,,,20
334,96,28,5.35,1,,,20
551,96,28,5.76,1,,,23
334,96,28,5.21,1,,,20
334,96,28,5.17,1,,,20
396,96,28,4.0,1,,,22
342,96,28,4.37,1,,,20
279,96,28,5.34,1,,,16
334,96,28,5.22,1,,,20
279,96,28,5.23,1,,,16
428,80,26,4.56,1,,,26
246,96,28,4.86,1,,,14
342,96,28,4.24,1,,,20
