NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
1629,159,46,17.09,1,,,106
4963,159,46,34.74,1,,,478
1157,159,46,13.59,1,,,66
1629,159,46,17.77,1,,,106
1629,159,46,16.59,1,,,106
1136,159,46,12.95,1,,,74
1052,159,46,14.86,1,,,69
1325,159,46,13.56,1,,,81
1411,141,44,14.91,1,,,43
1112,159,46,13.59,1,,,79
4146,159,46,29.71,1,,,364
1052,159,46,14.68,1,,,69
1136,159,46,13.27,1,,,74
1629,159,46,17.73,1,,,106
1012,159,46,11.31,1,,,46
1060,159,46,15.58,1,,,67
1411,141,44,14.98,1,,,43
1060,159,46,14.89,1,,,67
1411,141,44,14.99,1,,,43
1451,159,46,15.18,1,,,113
1052,159,46,17.23,1,,,69
1052,159,46,15.29,1,,,69
1411,141,44,15.76,1,,,43
1292,141,44,16.63,1,,,69
4938,141,44,35.52,1,,,447
1210,141,44,12.78,1,,,54
1240,159,46,14.7,1,,,91
1147,159,46,13.17,1,,,67
1157,159,46,13.53,1,,,66
1329,159,46,14.57,1,,,75
