NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
1479,120,38,12.65,1,,,78
2795,120,38,21.33,1,,,127
2795,120,38,21.62,1,,,127
1255,120,38,13.27,1,,,83
1243,120,38,18.19,1,,,70
1243,120,38,16.27,1,,,70
1086,120,38,10.44,1,,,62
1243,120,38,16.77,1,,,70
1243,120,38,16.84,1,,,70
1243,120,38,15.48,1,,,70
1286,120,38,11.3,1,,,72
1000,120,38,9.83,1,,,55
2795,120,38,21.38,1,,,127
1243,120,38,16.45,1,,,70
2107,120,38,22.64,1,,,164
1243,120,38,16.29,1,,,70
2795,120,38,22.64,1,,,127
2795,120,38,21.17,1,,,127
2107,120,38,20.88,1,,,164
1243,120,38,17.07,1,,,70
1255,120,38,13.67,1,,,83
1479,120,38,12.32,1,,,78
1286,120,38,10.7,1,,,72
1243,120,38,16.6,1,,,70
1139,120,38,10.34,1,,,54
2795,120,38,22.55,1,,,127
1770,120,38,12.54,1,,,122
1086,120,38,10.01,1,,,62
2300,136,40,25.82,1,,,138
1243,120,38,16.69,1,,,70
