NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
2783,131,40,19.13,1,,,205
1699,131,40,14.19,1,,,65
1837,131,40,17.42,1,,,99
1719,131,40,13.84,1,,,79
4299,131,40,23.32,1,,,209
1712,131,40,22.46,1,,,75
3218,131,40,32.4,1,,,146
2393,147,42,27.81,1,,,95
3501,147,42,40.32,1,,,163
1819,131,40,15.89,1,,,81
3218,131,40,30.85,1,,,146
1712,131,40,24.41,1,,,75
1648,131,40,14.27,1,,,74
2783,131,40,19.23,1,,,205
1712,131,40,22.1,1,,,75
3218,131,40,31.88,1,,,146
3218,131,40,31.79,1,,,146
1712,131,40,21.79,1,,,75
3126,147,42,37.73,1,,,154
1819,131,40,14.04,1,,,81
1837,131,40,18.2,1,,,99
1947,131,40,19.22,1,,,92
2393,147,42,26.87,1,,,95
2351,147,42,23.87,1,,,89
1719,131,40,13.93,1,,,79
1712,131,40,22.09,1,,,75
2351,147,42,23.48,1,,,89
1712,131,40,22.58,1,,,75
2351,147,42,24.04,1,,,89
1712,131,40,22.77,1,,,75
