NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
1685,154,46,14.92,1,,,125
1671,154,46,16.98,1,,,115
1591,154,46,12.72,1,,,94
1176,154,46,11.43,1,,,61
1701,154,46,13.8,1,,,121
1570,154,46,16.41,1,,,101
1903,138,44,20.31,1,,,149
3835,138,44,38.96,1,,,459
1884,138,44,15.03,1,,,83
1903,138,44,20.27,1,,,149
1570,154,46,17.13,1,,,101
1903,138,44,19.91,1,,,149
1884,138,44,15.94,1,,,83
1903,138,44,19.29,1,,,149
1884,138,44,15.17,1,,,83
1701,154,46,13.2,1,,,121
1570,154,46,16.54,1,,,101
1383,138,44,14.56,1,,,62
3609,138,44,37.97,1,,,425
1176,154,46,11.05,1,,,61
1701,154,46,13.8,1,,,121
1903,138,44,20.49,1,,,149
3632,138,44,39.77,1,,,475
1903,138,44,19.83,1,,,149
1469,156,46,13.68,1,,,67
1884,138,44,14.67,1,,,83
1383,138,44,14.97,1,,,62
1591,154,46,12.99,1,,,94
1903,138,44,18.99,1,,,149
1570,154,46,16.23,1,,,101
