NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
1867,129,40,14.72,1,,,105
2230,129,40,21.27,1,,,144
970,145,42,9.43,1,,,49
2852,129,40,19.29,1,,,86
2230,129,40,22.27,1,,,144
1786,145,42,17.82,1,,,126
4245,145,42,27.27,1,,,262
2230,129,40,22.61,1,,,144
1717,145,42,13.4,1,,,91
1786,145,42,17.09,1,,,126
970,145,42,9.69,1,,,49
2852,129,40,18.62,1,,,86
2129,145,42,18.01,1,,,119
1364,145,42,10.48,1,,,66
2852,129,40,17.76,1,,,86
1742,129,40,17.98,1,,,94
2852,129,40,18.46,1,,,86
1717,145,42,13.08,1,,,91
1187,145,42,10.77,1,,,67
1319,129,40,16.07,1,,,78
1312,145,42,13.39,1,,,60
1312,145,42,13.54,1,,,60
2230,129,40,22.14,1,,,144
3972,129,40,26.38,1,,,283
2852,129,40,19.01,1,,,86
3972,129,40,26.33,1,,,283
2230,129,40,21.71,1,,,144
1778,145,42,18.67,1,,,137
3972,129,40,26.59,1,,,283
1633,129,40,13.78,1,,,86
