NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
288,104,30,3.92,1,,,12
413,104,30,5.59,1,,,19
288,104,30,3.93,1,,,12
413,104,30,5.59,1,,,19
288,104,30,3.93,1,,,12
289,104,30,4.65,1,,,12
289,104,30,4.61,1,,,12
533,104,30,5.51,1,,,23
288,104,30,3.91,1,,,12
288,104,30,3.8,1,,,12
533,104,30,5.79,1,,,23
278,104,30,3.67,1,,,11
279,104,30,3.68,1,,,11
279,104,30,3.79,1,,,11
413,104,30,5.48,1,,,19
288,104,30,3.91,1,,,12
432,88,28,4.56,1,,,22
288,104,30,3.77,1,,,12
288,104,30,3.78,1,,,12
289,104,30,4.63,1,,,12
288,104,30,4.02,1,,,12
288,104,30,4.02,1,,,12
288,104,30,3.92,1,,,12
288,104,30,3.97,1,,,12
288,104,30,3.73,1,,,12
345,104,30,4.27,1,,,16
288,104,30,3.92,1,,,12
413,104,30,5.6,1,,,19
279,104,30,3.75,1,,,11
533,104,30,5.47,1,,,23
