NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
311,108,32,4.1,1,,,13
381,108,32,4.74,1,,,17
335,108,32,4.94,1,,,14
355,108,32,5.25,1,,,15
446,108,32,5.99,1,,,20
544,108,32,5.71,1,,,23
314,108,32,4.57,1,,,13
355,108,32,5.17,1,,,15
355,108,32,5.23,1,,,15
311,108,32,3.92,1,,,13
314,108,32,4.61,1,,,13
314,108,32,4.53,1,,,13
355,108,32,5.27,1,,,15
381,108,32,4.72,1,,,17
454,92,30,5.04,1,,,22
314,108,32,4.58,1,,,13
311,108,32,4.0,1,,,13
301,108,32,3.94,1,,,11
381,108,32,4.66,1,,,17
446,108,32,5.89,1,,,20
544,108,32,5.69,1,,,23
355,108,32,5.24,1,,,15
381,108,32,4.66,1,,,17
544,108,32,5.71,1,,,23
544,108,32,5.75,1,,,23
446,108,32,5.98,1,,,20
301,108,32,4.05,1,,,11
446,108,32,5.98,1,,,20
355,108,32,5.16,1,,,15
544,108,32,5.71,1,,,23
