NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
2024,164,48,23.53,1,,,132
1972,162,48,15.92,1,,,109
2024,164,48,22.7,1,,,132
1766,164,48,12.32,1,,,79
1779,146,46,13.91,1,,,65
1972,162,48,15.22,1,,,109
1435,164,48,16.37,1,,,78
1972,162,48,14.08,1,,,109
1799,164,48,19.62,1,,,117
1779,146,46,14.51,1,,,65
1876,162,48,14.95,1,,,103
1892,164,48,16.64,1,,,121
1779,146,46,14.64,1,,,65
1914,162,48,19.05,1,,,113
1892,164,48,17.03,1,,,121
2024,164,48,22.38,1,,,132
2024,164,48,25.03,1,,,132
2828,165,48,30.33,0,,,328
1787,164,48,19.93,1,,,113
2024,164,48,21.97,1,,,132
1892,164,48,17.54,1,,,121
2685,164,48,30.34,0,,,306
1361,164,48,13.66,1,,,68
2024,164,48,21.21,1,,,132
1972,162,48,15.62,1,,,109
2024,164,48,21.76,1,,,132
2024,164,48,23.6,1,,,132
1972,162,48,15.55,1,,,109
2024,164,48,21.36,1,,,132
1779,146,46,14.39,1,,,65
