NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
1045,154,44,12.72,1,,,38
1256,136,42,10.91,1,,,36
3184,136,42,21.27,1,,,160
1203,154,44,13.3,1,,,51
1578,154,44,17.8,1,,,83
1578,154,44,15.82,1,,,83
1256,136,42,11.01,1,,,36
3184,136,42,22.2,1,,,160
1079,154,44,9.57,1,,,42
959,154,44,11.57,1,,,35
1578,154,44,16.11,1,,,83
3213,136,42,20.58,1,,,153
1045,154,44,12.77,1,,,38
1256,136,42,10.88,1,,,36
1178,136,42,14.41,1,,,53
3184,136,42,20.33,1,,,160
1578,154,44,16.92,1,,,83
4331,154,44,25.71,1,,,257
3184,136,42,19.89,1,,,160
1256,136,42,11.27,1,,,36
1578,154,44,16.9,1,,,83
1045,154,44,12.24,1,,,38
4331,154,44,26.98,1,,,257
1097,154,44,13.4,1,,,58
989,154,44,10.75,1,,,42
1578,154,44,15.87,1,,,83
1256,136,42,10.83,1,,,36
1045,154,44,12.48,1,,,38
1578,154,44,17.57,1,,,83
1097,154,44,12.41,1,,,58
