NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
2629,145,44,18.93,1,,,109
2629,145,44,20.93,1,,,109
5696,145,44,30.32,0,,,265
1934,145,44,13.93,1,,,84
2629,145,44,18.81,1,,,109
1200,145,44,8.8,1,,,46
1235,129,42,9.47,1,,,34
1235,129,42,9.33,1,,,34
2629,145,44,18.77,1,,,109
1745,145,44,14.02,1,,,80
1557,145,44,10.43,1,,,59
2324,145,44,17.63,1,,,92
1805,145,44,13.08,1,,,77
2324,145,44,18.0,1,,,92
1805,145,44,12.63,1,,,77
1615,145,44,12.1,1,,,61
1934,145,44,13.84,1,,,84
2629,145,44,19.64,1,,,109
1787,145,44,12.96,1,,,78
5714,145,44,29.34,1,,,266
1934,145,44,14.11,1,,,84
1779,145,44,12.64,1,,,66
2629,145,44,20.41,1,,,109
1934,145,44,13.71,1,,,84
1787,145,44,12.43,1,,,78
1235,129,42,9.29,1,,,34
1745,145,44,14.84,1,,,80
1934,145,44,12.95,1,,,84
2629,145,44,18.43,1,,,109
1235,129,42,9.52,1,,,34
