NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
1539,142,44,15.62,1,,,65
2002,142,44,17.12,1,,,122
1591,142,44,16.34,1,,,66
5375,142,44,30.34,0,,,295
1539,142,44,16.83,1,,,65
2839,142,44,30.35,0,,,187
5375,142,44,30.35,0,,,295
1721,142,44,13.66,1,,,47
1721,142,44,13.67,1,,,47
1721,142,44,13.71,1,,,47
5353,144,44,30.31,0,,,294
1721,142,44,13.37,1,,,47
2117,142,44,19.26,1,,,110
2812,148,44,30.36,0,,,184
2567,142,44,20.0,1,,,151
2291,142,44,21.19,1,,,117
1829,142,44,17.47,1,,,84
2117,142,44,19.08,1,,,110
1591,142,44,15.69,1,,,66
2823,142,44,30.34,0,,,185
1591,142,44,15.63,1,,,66
3238,146,44,30.34,0,,,232
5353,144,44,30.35,0,,,294
2407,142,44,19.36,1,,,143
1721,142,44,13.92,1,,,47
5375,144,44,30.34,0,,,295
2823,142,44,30.34,0,,,185
1783,158,46,15.9,1,,,82
1721,142,44,13.15,1,,,47
2291,142,44,21.64,1,,,117
