NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
2288,152,48,18.66,1,,,95
2648,152,48,29.85,1,,,121
3451,152,48,23.91,1,,,185
2824,152,48,23.58,1,,,67
3451,152,48,23.57,1,,,185
2648,152,48,28.99,1,,,121
2443,152,48,18.48,1,,,106
2441,152,48,20.08,1,,,101
5798,154,48,32.04,1,,,337
2648,152,48,28.69,1,,,121
4071,152,48,58.33,1,,,191
2648,152,48,29.35,1,,,121
2648,152,48,28.62,1,,,121
2719,154,48,24.57,1,,,113
2441,152,48,19.9,1,,,101
2288,152,48,18.28,1,,,95
2824,152,48,21.91,1,,,67
2288,152,48,18.44,1,,,95
2669,152,48,24.19,1,,,133
3451,152,48,23.35,1,,,185
2656,152,48,36.81,1,,,133
2824,152,48,23.02,1,,,67
2648,152,48,30.03,1,,,121
3451,152,48,24.49,1,,,185
2288,152,48,18.19,1,,,95
2443,152,48,19.23,1,,,106
4071,152,48,58.19,1,,,191
2648,152,48,29.1,1,,,121
5798,154,48,27.6,1,,,337
2648,152,48,29.23,1,,,121
