NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
2872,147,44,21.21,1,,,128
3748,153,44,30.3,0,,,158
3574,149,44,30.34,0,,,163
2668,164,46,30.35,0,,,132
1569,147,44,14.29,1,,,37
2872,147,44,23.01,1,,,128
2668,164,46,30.36,0,,,132
3227,147,44,25.53,1,,,134
2723,149,44,30.35,0,,,133
2638,167,46,30.35,0,,,132
2872,147,44,22.44,1,,,128
2872,147,44,21.79,1,,,128
2384,165,46,30.35,0,,,123
2552,165,46,30.34,0,,,128
2552,155,44,30.35,0,,,128
3522,149,44,30.36,0,,,162
2981,165,46,30.31,0,,,114
2638,165,46,30.35,0,,,131
2872,147,44,21.95,1,,,128
3511,147,44,,,,,159
2552,153,44,30.36,0,,,128
2552,165,46,30.37,0,,,128
2694,149,44,25.24,1,,,84
3748,153,44,30.33,0,,,158
1415,163,46,30.34,0,,,40
2552,162,46,30.34,0,,,128
1569,147,44,14.25,1,,,37
2724,153,44,30.35,0,,,134
2872,147,44,21.39,1,,,128
2981,165,46,30.36,0,,,114
