NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
269,96,28,3.95,1,,,16
326,96,28,4.21,1,,,21
269,96,28,3.92,1,,,16
269,96,28,3.98,1,,,16
363,96,28,3.98,1,,,20
363,96,28,3.94,1,,,20
714,96,28,7.88,1,,,49
260,96,28,5.0,1,,,15
315,96,28,5.11,1,,,19
404,80,26,4.58,1,,,25
315,96,28,5.09,1,,,19
257,96,28,3.75,1,,,17
315,96,28,5.11,1,,,19
404,80,26,4.68,1,,,25
315,96,28,5.04,1,,,19
361,96,28,4.47,1,,,21
714,96,28,7.94,1,,,49
714,96,28,7.92,1,,,49
404,80,26,4.54,1,,,25
282,96,28,4.59,1,,,18
361,96,28,4.45,1,,,21
404,80,26,4.55,1,,,25
714,96,28,7.77,1,,,49
714,96,28,7.99,1,,,49
260,96,28,5.18,1,,,15
315,96,28,5.1,1,,,19
315,96,28,4.97,1,,,19
714,96,28,7.86,1,,,49
714,96,28,7.77,1,,,49
260,96,28,5.14,1,,,15
