NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
2089,123,38,17.66,1,,,110
2216,139,40,30.34,0,,,156
2061,123,38,19.73,1,,,129
1403,123,38,17.83,1,,,38
,,,,,,,
2429,123,38,29.33,1,,,121
2216,131,38,30.33,0,,,156
2201,123,38,29.28,1,,,117
2201,123,38,29.39,1,,,117
2964,123,38,20.51,1,,,164
2201,123,38,28.93,1,,,117
1403,123,38,17.57,1,,,38
2285,123,38,19.04,1,,,105
2201,123,38,28.56,1,,,117
2061,123,38,18.53,1,,,129
2061,123,38,17.98,1,,,129
1773,123,38,16.11,1,,,82
1704,123,38,17.26,1,,,82
2397,123,38,17.95,1,,,150
2061,123,38,17.72,1,,,129
1700,123,38,14.5,1,,,85
2201,123,38,29.24,1,,,117
1403,123,38,18.16,1,,,38
2683,139,40,30.33,0,,,117
2089,123,38,17.83,1,,,110
2201,123,38,28.99,1,,,117
2964,123,38,21.27,1,,,164
2964,123,38,20.79,1,,,164
2089,123,38,17.45,1,,,110
3158,123,38,21.53,1,,,183
