NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
565,111,32,8.69,1,,,39
555,111,32,5.6,1,,,32
565,111,32,8.77,1,,,39
565,111,32,8.5,1,,,39
452,111,32,8.4,1,,,30
823,111,32,8.25,1,,,41
676,95,30,6.37,1,,,40
872,111,32,10.0,1,,,56
565,111,32,8.86,1,,,39
823,111,32,8.06,1,,,41
676,95,30,6.39,1,,,40
565,111,32,8.61,1,,,39
655,111,32,7.5,1,,,40
823,111,32,8.11,1,,,41
555,111,32,5.67,1,,,32
737,95,30,8.94,1,,,49
402,111,32,5.79,1,,,23
565,111,32,8.49,1,,,39
565,111,32,8.56,1,,,39
655,111,32,7.59,1,,,40
655,111,32,7.5,1,,,40
823,111,32,8.13,1,,,41
676,95,30,6.35,1,,,40
565,111,32,8.69,1,,,39
598,111,32,6.02,1,,,38
413,111,32,7.35,1,,,27
565,111,32,8.59,1,,,39
413,111,32,7.47,1,,,27
646,111,32,8.26,1,,,39
872,111,32,10.13,1,,,56
