NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
373,100,30,4.87,1,,,21
296,100,30,5.6,1,,,17
373,100,30,4.83,1,,,21
482,84,28,5.0,1,,,27
373,100,30,4.8,1,,,21
346,100,30,4.25,1,,,22
373,100,30,4.7,1,,,21
580,100,30,5.79,1,,,23
288,100,30,4.38,1,,,17
361,100,30,5.97,1,,,21
296,100,30,5.66,1,,,17
482,84,28,4.93,1,,,27
292,100,30,4.61,1,,,16
482,84,28,4.97,1,,,27
580,100,30,5.81,1,,,23
373,100,30,4.82,1,,,21
580,100,30,6.02,1,,,23
580,100,30,5.8,1,,,23
263,100,30,5.07,1,,,15
422,100,30,4.52,1,,,22
580,100,30,5.81,1,,,23
361,100,30,5.9,1,,,21
296,100,30,5.69,1,,,17
292,100,30,4.44,1,,,16
580,100,30,5.9,1,,,23
361,100,30,5.82,1,,,21
580,100,30,5.79,1,,,23
443,100,30,4.26,1,,,23
580,100,30,5.86,1,,,23
296,100,30,5.57,1,,,17
