NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
1695,144,44,22.57,1,,,94
8416,144,44,82.73,1,,,1083
1927,144,44,25.61,1,,,133
1263,144,44,13.44,1,,,69
1461,144,44,16.95,1,,,83
1869,144,44,27.11,1,,,133
1849,144,44,18.95,1,,,95
8416,144,44,84.63,1,,,1083
1927,144,44,24.34,1,,,133
2189,144,44,24.58,1,,,162
1968,144,44,22.8,1,,,122
2138,144,44,25.91,1,,,279
1869,144,44,28.0,1,,,133
1927,144,44,23.99,1,,,133
1869,144,44,26.47,1,,,133
7599,160,46,41.97,1,,,268
1869,144,44,26.65,1,,,133
1968,144,44,22.95,1,,,122
1263,144,44,13.61,1,,,69
7599,160,46,42.08,1,,,268
2242,144,44,19.72,1,,,141
1695,144,44,23.36,1,,,94
7599,160,46,43.36,1,,,268
1461,144,44,17.55,1,,,83
6251,144,44,58.69,1,,,901
1836,144,44,21.06,1,,,110
1927,144,44,26.19,1,,,133
1927,144,44,25.8,1,,,133
1927,144,44,24.35,1,,,133
1927,144,44,25.17,1,,,133
