NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
376,100,28,5.12,1,,,17
232,100,28,3.39,1,,,8
298,100,28,3.83,1,,,13
298,100,28,3.96,1,,,13
298,100,28,3.92,1,,,13
255,100,28,4.08,1,,,10
243,100,28,3.43,1,,,9
255,100,28,4.06,1,,,10
395,100,28,4.6,1,,,17
376,100,28,4.95,1,,,17
254,100,28,3.67,1,,,10
243,100,28,3.34,1,,,9
255,100,28,4.21,1,,,10
395,100,28,4.56,1,,,17
254,100,28,3.51,1,,,10
265,100,28,3.42,1,,,10
254,100,28,3.65,1,,,10
376,100,28,5.1,1,,,17
395,100,28,4.54,1,,,17
255,100,28,4.12,1,,,10
243,100,28,3.32,1,,,9
254,100,28,3.47,1,,,10
298,100,28,3.76,1,,,13
376,100,28,4.87,1,,,17
298,100,28,3.91,1,,,13
376,100,28,4.97,1,,,17
298,100,28,3.96,1,,,13
395,100,28,4.49,1,,,17
254,100,28,3.42,1,,,10
255,100,28,4.05,1,,,10
