NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
609,95,30,6.8,1,,,35
452,111,32,8.67,1,,,30
676,95,30,6.28,1,,,40
676,95,30,6.52,1,,,40
823,111,32,7.96,1,,,41
413,111,32,7.3,1,,,27
452,111,32,8.68,1,,,30
452,111,32,8.83,1,,,30
676,95,30,6.22,1,,,40
402,111,32,5.52,1,,,23
555,111,32,5.64,1,,,32
823,111,32,8.06,1,,,41
676,95,30,6.38,1,,,40
823,111,32,8.12,1,,,41
685,95,30,6.38,1,,,42
646,111,32,8.04,1,,,39
646,111,32,7.97,1,,,39
581,111,32,5.81,1,,,32
685,95,30,6.18,1,,,42
676,95,30,6.22,1,,,40
646,111,32,8.36,1,,,39
823,111,32,8.01,1,,,41
565,111,32,8.76,1,,,39
565,111,32,8.6,1,,,39
676,95,30,6.36,1,,,40
607,95,30,6.74,1,,,33
565,111,32,8.73,1,,,39
823,111,32,8.19,1,,,41
823,111,32,8.11,1,,,41
555,111,32,5.73,1,,,32
