NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
4429,139,44,26.42,1,,,230
4429,139,44,27.36,1,,,230
2949,139,44,25.44,1,,,151
2964,155,46,30.35,0,,,208
2199,155,46,30.33,0,,,112
1686,155,46,30.33,0,,,63
1753,155,46,30.34,0,,,64
3258,139,44,28.65,1,,,149
2890,155,46,30.38,0,,,201
2577,139,44,22.68,1,,,48
2949,139,44,26.42,1,,,151
2696,139,44,30.36,0,,,145
3297,139,44,29.46,1,,,142
4429,139,44,28.59,1,,,230
2612,156,46,30.37,0,,,113
2724,139,44,24.18,1,,,104
2667,139,44,26.5,1,,,105
2380,139,44,19.26,1,,,88
2577,139,44,21.38,1,,,48
2094,139,44,21.36,1,,,81
2612,143,44,30.36,0,,,113
2943,156,46,30.34,0,,,205
2949,139,44,25.25,1,,,151
2577,139,44,23.13,1,,,48
2612,155,46,30.37,0,,,113
2577,139,44,24.26,1,,,48
2612,155,46,30.35,0,,,113
2537,139,44,23.74,1,,,100
2667,139,44,25.81,1,,,105
2551,139,44,24.88,1,,,114
