NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
440,104,30,6.82,1,,,26
544,104,30,7.0,1,,,35
457,104,30,5.22,1,,,23
480,88,28,5.14,1,,,23
590,88,28,5.37,1,,,33
544,104,30,7.04,1,,,35
457,104,30,5.27,1,,,23
505,104,30,4.97,1,,,25
457,104,30,5.19,1,,,23
516,104,30,5.03,1,,,26
512,104,30,4.65,1,,,27
440,104,30,6.91,1,,,26
440,104,30,6.77,1,,,26
440,104,30,6.71,1,,,26
618,104,30,6.62,1,,,35
457,104,30,5.24,1,,,23
618,104,30,6.5,1,,,35
480,88,28,5.19,1,,,23
544,104,30,6.77,1,,,35
544,104,30,7.23,1,,,35
544,104,30,6.88,1,,,35
440,104,30,6.95,1,,,26
544,104,30,6.82,1,,,35
544,104,30,7.01,1,,,35
457,104,30,5.26,1,,,23
512,104,30,4.61,1,,,27
618,104,30,6.59,1,,,35
587,88,28,6.49,1,,,34
417,104,30,6.28,1,,,25
618,104,30,6.64,1,,,35
