NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
1671,144,46,15.92,1,,,109
2899,144,46,23.68,1,,,264
2269,144,46,20.13,1,,,180
1671,144,46,16.03,1,,,109
2302,144,46,27.26,1,,,171
2002,144,46,18.25,1,,,181
2073,144,46,19.2,1,,,140
2302,144,46,28.12,1,,,171
1817,144,46,16.14,1,,,63
1504,144,46,16.13,1,,,77
1817,144,46,15.72,1,,,63
6771,144,46,62.74,1,,,892
1817,144,46,15.29,1,,,63
3559,144,46,35.95,1,,,418
3559,144,46,34.97,1,,,418
2302,144,46,27.58,1,,,171
2302,144,46,27.75,1,,,171
2302,144,46,26.98,1,,,171
2302,144,46,28.72,1,,,171
2899,144,46,24.17,1,,,264
2302,144,46,27.23,1,,,171
2899,144,46,24.46,1,,,264
6771,144,46,64.19,1,,,892
7333,144,46,65.59,1,,,963
2302,144,46,26.82,1,,,171
2302,144,46,27.16,1,,,171
2056,144,46,16.41,1,,,123
1817,144,46,16.49,1,,,63
1777,144,46,17.45,1,,,108
1588,144,46,16.62,1,,,122
