NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
2168,134,42,29.84,1,,,110
2654,134,42,22.66,1,,,143
2676,134,42,21.38,1,,,149
2676,134,42,20.82,1,,,149
2168,134,42,29.72,1,,,110
2168,134,42,31.12,1,,,110
2168,134,42,30.25,1,,,110
2654,134,42,23.02,1,,,143
2112,134,42,38.48,1,,,91
2168,134,42,29.41,1,,,110
2654,134,42,24.02,1,,,143
2183,134,42,31.36,1,,,94
1974,134,42,19.14,1,,,45
2183,134,42,31.15,1,,,94
1974,134,42,19.48,1,,,45
2654,134,42,24.31,1,,,143
2102,134,42,30.33,1,,,107
2654,134,42,22.22,1,,,143
2654,134,42,22.66,1,,,143
2112,134,42,38.12,1,,,91
3843,134,42,25.22,1,,,226
2106,134,42,20.17,1,,,89
1974,134,42,20.51,1,,,45
1974,134,42,19.8,1,,,45
2654,134,42,22.63,1,,,143
2654,134,42,21.43,1,,,143
2168,134,42,29.57,1,,,110
4823,134,42,79.79,1,,,283
2134,134,42,20.65,1,,,88
1974,134,42,20.26,1,,,45
