NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
348,99,28,4.57,1,,,20
313,99,28,4.23,1,,,22
508,83,26,5.7,1,,,26
444,83,26,4.83,1,,,25
317,99,28,4.3,1,,,19
263,99,28,5.24,1,,,20
300,99,28,3.93,1,,,19
332,99,28,5.59,1,,,26
332,99,28,5.44,1,,,26
318,99,28,4.48,1,,,15
444,83,26,4.76,1,,,25
332,99,28,5.39,1,,,26
263,99,28,5.22,1,,,20
343,99,28,5.44,1,,,25
263,99,28,5.36,1,,,20
290,99,28,4.03,1,,,19
306,99,28,4.22,1,,,22
300,99,28,3.91,1,,,19
508,83,26,5.76,1,,,26
332,99,28,5.29,1,,,26
277,99,28,4.05,1,,,18
348,99,28,4.59,1,,,20
508,83,26,5.72,1,,,26
508,83,26,5.68,1,,,26
332,99,28,5.27,1,,,26
332,99,28,5.37,1,,,26
277,99,28,4.02,1,,,18
317,99,28,4.28,1,,,19
332,99,28,5.42,1,,,26
332,99,28,5.41,1,,,26
