NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
260,96,28,5.1,1,,,15
269,96,28,4.03,1,,,16
315,96,28,5.06,1,,,19
257,96,28,3.77,1,,,17
260,96,28,5.08,1,,,15
282,96,28,4.44,1,,,18
363,96,28,3.84,1,,,20
404,80,26,4.66,1,,,25
257,96,28,3.86,1,,,17
282,96,28,4.4,1,,,18
408,96,28,4.22,1,,,23
315,96,28,5.09,1,,,19
714,96,28,8.01,1,,,49
260,96,28,4.97,1,,,15
714,96,28,7.99,1,,,49
282,96,28,4.44,1,,,18
315,96,28,5.16,1,,,19
714,96,28,7.97,1,,,49
315,96,28,5.02,1,,,19
404,80,26,4.59,1,,,25
714,96,28,7.82,1,,,49
269,96,28,4.16,1,,,16
257,96,28,3.73,1,,,17
269,96,28,3.94,1,,,16
282,96,28,4.44,1,,,18
714,96,28,8.08,1,,,49
363,96,28,3.88,1,,,20
363,96,28,3.93,1,,,20
260,96,28,5.06,1,,,15
315,96,28,5.14,1,,,19
